"city","hwy","cyl","disp","drive","make","model","trans","year"
14,20,8,5.4,"Rear-Wheel Drive","Lincoln","Navigator 2WD FFV","Automatic",2014
13,18,8,5.4,"Part-time 4-Wheel Drive","Ford","Expedition 4WD FFV","Automatic",2014
13,18,8,5.4,"Part-time 4-Wheel Drive","Lincoln","Navigator 4WD FFV","Automatic",2014
13,18,8,5.7,"4-Wheel Drive","Toyota","Land Cruiser Wagon 4WD","Automatic",2014
13,19,8,4.7,"Rear-Wheel Drive","Aston Martin","V8 Vantage","Manual",2014
14,21,8,4.7,"Rear-Wheel Drive","Aston Martin","V8 Vantage","Automatic",2014
13,19,8,4.7,"Rear-Wheel Drive","Aston Martin","V8 Vantage S","Manual",2014
14,21,8,4.7,"Rear-Wheel Drive","Aston Martin","V8 Vantage S","Automatic",2014
28,33,4,1.4,"Front-Wheel Drive","Fiat","500","Manual",2014
28,33,4,1.4,"Front-Wheel Drive","Fiat","500 Abarth","Manual",2014
22,31,4,2.4,"Front-Wheel Drive","Acura","TSX","Automatic",2014
21,29,4,2.4,"Front-Wheel Drive","Acura","TSX","Manual",2014
19,28,6,3.5,"Front-Wheel Drive","Acura","TSX","Automatic",2014
40,42,4,1.3,"Front-Wheel Drive","Honda","Insight","Automatic",2014
40,42,4,1.3,"Front-Wheel Drive","Honda","Insight","Automatic",2014
33,41,3,1.2,"Front-Wheel Drive","Mitsubishi","Mirage","Manual",2014
36,42,3,1.2,"Front-Wheel Drive","Mitsubishi","Mirage","Automatic",2014
20,29,6,3.5,"Front-Wheel Drive","Acura","TL 2WD","Automatic",2014
18,26,6,3.7,"All-Wheel Drive","Acura","TL 4WD","Automatic",2014
18,24,6,3.7,"All-Wheel Drive","Acura","TL 4WD","Manual",2014
24,34,4,2.4,"Front-Wheel Drive","Honda","Accord","Manual",2014
26,35,4,2.4,"Front-Wheel Drive","Honda","Accord","Automatic",2014
21,34,6,3.5,"Front-Wheel Drive","Honda","Accord","Automatic",2014
15,23,8,5,"Rear-Wheel Drive","Jaguar","XF FFV","Automatic",2014
17,27,6,3,"Rear-Wheel Drive","Jaguar","XF FFV","Automatic",2014
19,26,6,3.5,"Front-Wheel Drive","Nissan","Maxima","Automatic",2014
15,23,8,5,"Rear-Wheel Drive","Jaguar","XJ FFV","Automatic",2014
15,23,8,5,"Rear-Wheel Drive","Jaguar","XJL FFV","Automatic",2014
18,27,6,3,"Rear-Wheel Drive","Jaguar","XJ FFV","Automatic",2014
17,27,6,3,"Rear-Wheel Drive","Jaguar","XJL FFV","Automatic",2014
18,28,6,3.6,"Rear-Wheel Drive","Porsche","Panamera","Automatic",2014
18,27,6,3.6,"All-Wheel Drive","Porsche","Panamera 4","Automatic",2014
17,26,6,3,"All-Wheel Drive","Porsche","Panamera 4S Executive","Automatic",2014
16,24,8,4.8,"All-Wheel Drive","Porsche","Panamera GTS","Automatic",2014
15,24,8,4.8,"All-Wheel Drive","Porsche","Panamera Turbo","Automatic",2014
15,24,8,4.8,"All-Wheel Drive","Porsche","Panamera Turbo Executive","Automatic",2014
22,29,4,2.4,"Front-Wheel Drive","Acura","TSX Wagon","Automatic",2014
16,21,6,3.5,"All-Wheel Drive","Honda","Ridgeline Truck 4WD","Automatic",2014
12,16,8,5.4,"Rear-Wheel Drive","Ford","E150 Van FFV","Automatic",2014
12,16,8,5.4,"Rear-Wheel Drive","Ford","E250 Van FFV","Automatic",2014
12,16,8,5.4,"Rear-Wheel Drive","Ford","E350 Van FFV","Automatic",2014
13,16,8,4.6,"Rear-Wheel Drive","Ford","E150 Van FFV","Automatic",2014
13,16,8,4.6,"Rear-Wheel Drive","Ford","E250 Van FFV","Automatic",2014
12,16,8,5.4,"Rear-Wheel Drive","Ford","E150 Wagon FFV","Automatic",2014
12,15,8,5.4,"Rear-Wheel Drive","Ford","E350 Wagon FFV","Automatic",2014
10,13,10,6.8,"Rear-Wheel Drive","Ford","E350 Wagon","Automatic",2014
19,25,6,3.5,"Front-Wheel Drive","Nissan","Quest","Automatic",2014
18,25,6,3.5,"Front-Wheel Drive","Toyota","Sienna 2WD","Automatic",2014
16,23,6,3.5,"All-Wheel Drive","Toyota","Sienna AWD","Automatic",2014
18,25,6,3.5,"Front-Wheel Drive","Honda","Pilot 2WD","Automatic",2014
21,28,4,2.4,"Front-Wheel Drive","Hyundai","Tucson 2WD","Automatic",2014
23,28,4,2,"Front-Wheel Drive","Hyundai","Tucson 2WD","Automatic",2014
19,28,6,3.2,"Front-Wheel Drive","Jeep","Cherokee FWD","Automatic",2014
21,30,4,2.4,"Front-Wheel Drive","Jeep","Cherokee FWD","Automatic",2014
18,25,6,3.5,"Front-Wheel Drive","Lexus","RX 350","Automatic",2014
31,28,6,3.5,"Front-Wheel Drive","Lexus","RX 450h","Automatic",2014
17,24,6,3.5,"All-Wheel Drive","Honda","Pilot 4WD","Automatic",2014
20,25,4,2.4,"4-Wheel Drive","Hyundai","Tucson 4WD","Automatic",2014
21,25,4,2,"4-Wheel Drive","Hyundai","Tucson 4WD","Automatic",2014
21,28,4,2.4,"All-Wheel Drive","Jeep","Cherokee 4WD","Automatic",2014
19,26,6,3.2,"All-Wheel Drive","Jeep","Cherokee 4WD","Automatic",2014
18,24,6,3.5,"All-Wheel Drive","Lexus","RX 350 AWD","Automatic",2014
18,26,6,3.5,"All-Wheel Drive","Lexus","RX 350 AWD","Automatic",2014
29,27,6,3.5,"All-Wheel Drive","Lexus","RX 450h AWD","Automatic",2014
14,19,8,5,"4-Wheel Drive","Land Rover","Range Rover FFV","Automatic",2014
17,23,6,3,"4-Wheel Drive","Land Rover","Range Rover FFV","Automatic",2014
14,19,8,5,"4-Wheel Drive","Land Rover","Range Rover Sport FFV","Automatic",2014
12,17,8,5.7,"4-Wheel Drive","Lexus","LX 570","Automatic",2014
122,108,NA,NA,"Front-Wheel Drive","Fiat","500e","Automatic",2014
122,93,NA,NA,"Rear-Wheel Drive","smart","fortwo electric drive convertible","Automatic",2014
122,93,NA,NA,"Rear-Wheel Drive","smart","fortwo electric drive coupe","Automatic",2014
49,45,4,2,"Front-Wheel Drive","Honda","Accord Hybrid","Automatic",2014
28,40,4,2.1,"Rear-Wheel Drive","Mercedes-Benz","E250 Bluetec","Automatic",2014
27,37,4,2.1,"4-Wheel Drive","Mercedes-Benz","E250 Bluetec 4matic","Automatic",2014
27,35,4,1.8,"Front-Wheel Drive","Toyota","Corolla","Automatic",2014
29,37,4,1.8,"Front-Wheel Drive","Toyota","Corolla","Automatic",2014
29,36,4,1.8,"Front-Wheel Drive","Toyota","Corolla","Automatic",2014
28,36,4,1.8,"Front-Wheel Drive","Toyota","Corolla","Manual",2014
30,40,4,1.8,"Front-Wheel Drive","Toyota","Corolla LE Eco","Automatic",2014
30,38,4,1.8,"Front-Wheel Drive","Toyota","Corolla LE Eco","Automatic",2014
19,24,4,2.7,"Rear-Wheel Drive","Toyota","Tacoma 2WD","Automatic",2014
21,25,4,2.7,"Rear-Wheel Drive","Toyota","Tacoma 2WD","Manual",2014
17,21,6,4,"Rear-Wheel Drive","Toyota","Tacoma 2WD","Automatic",2014
16,21,6,4,"Rear-Wheel Drive","Toyota","Tacoma 2WD","Manual",2014
18,21,4,2.7,"Part-time 4-Wheel Drive","Toyota","Tacoma 4WD","Automatic",2014
18,21,4,2.7,"Part-time 4-Wheel Drive","Toyota","Tacoma 4WD","Manual",2014
16,21,6,4,"Part-time 4-Wheel Drive","Toyota","Tacoma 4WD","Automatic",2014
16,19,6,4,"Part-time 4-Wheel Drive","Toyota","Tacoma 4WD","Manual",2014
13,18,8,5.6,"Rear-Wheel Drive","Nissan","Titan 2WD","Automatic",2014
13,18,8,5.6,"Rear-Wheel Drive","Nissan","Titan 2WD","Automatic",2014
12,17,8,5.6,"4-Wheel Drive","Nissan","Titan 4WD","Automatic",2014
12,17,8,5.6,"4-Wheel Drive","Nissan","Titan 4WD","Automatic",2014
21,27,4,2.4,"4-Wheel Drive","Jeep","Cherokee 4WD Active Drive II","Automatic",2014
19,26,6,3.2,"4-Wheel Drive","Jeep","Cherokee 4WD Active Drive II","Automatic",2014
18,25,6,3.6,"Rear-Wheel Drive","Dodge","Durango RWD","Automatic",2014
14,22,8,5.7,"Rear-Wheel Drive","Dodge","Durango RWD","Automatic",2014
13,19,8,5.6,"Rear-Wheel Drive","Nissan","Armada 2WD","Automatic",2014
13,19,8,5.6,"Rear-Wheel Drive","Nissan","Armada 2WD","Automatic",2014
14,22,8,5.7,"4-Wheel Drive","Dodge","Durango AWD","Automatic",2014
12,18,8,5.6,"4-Wheel Drive","Nissan","Armada 4WD","Automatic",2014
12,18,8,5.6,"4-Wheel Drive","Nissan","Armada 4WD","Automatic",2014
78,74,NA,NA,"Front-Wheel Drive","Toyota","RAV4 EV","Automatic",2014
35,38,4,1.5,"Front-Wheel Drive","Honda","CR-Z","Automatic",2014
31,37,4,1.5,"Front-Wheel Drive","Honda","CR-Z","Manual",2014
19,27,6,3.5,"Rear-Wheel Drive","Lexus","IS 350 C","Automatic",2014
21,30,6,2.5,"Rear-Wheel Drive","Lexus","IS 250 C","Automatic",2014
23,31,4,2,"Front-Wheel Drive","Volkswagen","Beetle Convertible","Manual",2014
25,32,6,3,"Rear-Wheel Drive","BMW","ActiveHybrid 3","Automatic",2014
23,31,4,2,"Front-Wheel Drive","Volkswagen","Beetle","Manual",2014
23,30,6,3,"Rear-Wheel Drive","BMW","ActiveHybrid 5","Automatic",2014
18,28,6,3.6,"Rear-Wheel Drive","Cadillac","CTS Sedan","Automatic",2014
20,30,4,2,"Front-Wheel Drive","Kia","Optima","Automatic",2014
23,33,4,2.4,"Front-Wheel Drive","Kia","Optima","Automatic",2014
16,24,6,3,"Rear-Wheel Drive","Maserati","Ghibli V6","Automatic",2014
22,30,6,3,"Rear-Wheel Drive","BMW","ActiveHybrid 7L","Automatic",2014
17,26,8,4.7,"Rear-Wheel Drive","Mercedes-Benz","S550","Automatic",2014
18,26,6,3,"Rear-Wheel Drive","Porsche","Panamera S","Automatic",2014
18,26,6,3,"All-Wheel Drive","Porsche","Panamera 4S","Automatic",2014
10,14,10,6.8,"Rear-Wheel Drive","Ford","E350 Van","Automatic",2014
18,25,6,3.3,"Front-Wheel Drive","Hyundai","Santa Fe 2WD","Automatic",2014
20,27,4,2.4,"Front-Wheel Drive","Hyundai","Santa Fe Sport 2WD","Automatic",2014
19,26,4,2,"Front-Wheel Drive","Hyundai","Santa Fe Sport 2WD","Automatic",2014
20,26,4,2,"Front-Wheel Drive","Kia","Sportage 2WD","Automatic",2014
19,25,4,2.4,"4-Wheel Drive","Hyundai","Santa Fe Sport 4WD","Automatic",2014
18,24,4,2,"4-Wheel Drive","Hyundai","Santa Fe Sport 4WD","Automatic",2014
18,24,6,3.3,"4-Wheel Drive","Hyundai","Santa Fe 4WD","Automatic",2014
18,25,6,3.2,"4-Wheel Drive","Jeep","Cherokee Trailhawk 4WD","Automatic",2014
19,24,4,2,"4-Wheel Drive","Kia","Sportage 4WD","Automatic",2014
17,22,6,4,"Rear-Wheel Drive","Toyota","4Runner 2WD","Automatic",2014
17,21,6,4,"Part-time 4-Wheel Drive","Toyota","4Runner 4WD","Automatic",2014
17,21,6,4,"All-Wheel Drive","Toyota","4Runner 4WD","Automatic",2014
26,37,4,2,"Front-Wheel Drive","Mercedes-Benz","CLA250","Automatic",2014
24,34,4,2.4,"Front-Wheel Drive","Hyundai","Sonata","Automatic",2014
18,24,6,3.5,"Front-Wheel Drive","Nissan","Murano FWD","Automatic",2014
18,23,6,3.5,"All-Wheel Drive","Nissan","Murano AWD","Automatic",2014
15,20,8,4.6,"4-Wheel Drive","Lexus","GX 460","Automatic",2014
34,38,3,1,"Rear-Wheel Drive","smart","fortwo coupe","Automatic",2014
34,38,3,1,"Rear-Wheel Drive","smart","fortwo cabriolet","Automatic",2014
17,24,6,3.8,"4-Wheel Drive","Porsche","911 Turbo","Automatic",2014
17,24,6,3.8,"4-Wheel Drive","Porsche","911 Turbo Cabriolet","Automatic",2014
17,24,6,3.8,"4-Wheel Drive","Porsche","911 Turbo S","Automatic",2014
17,24,6,3.8,"4-Wheel Drive","Porsche","911 Turbo S Cabriolet","Automatic",2014
18,26,6,3.4,"4-Wheel Drive","Porsche","911 Targa 4","Manual",2014
19,26,6,3.4,"4-Wheel Drive","Porsche","911 Targa 4","Automatic",2014
31,41,3,1,"Front-Wheel Drive","Ford","Fiesta SFE FWD","Manual",2014
16,23,8,5,"Rear-Wheel Drive","Lexus","IS F","Automatic",2014
23,34,4,2.4,"Front-Wheel Drive","Dodge","Dart","Automatic",2014
28,38,4,1.4,"Front-Wheel Drive","Dodge","Dart Aero","Automatic",2014
28,39,4,1.4,"Front-Wheel Drive","Dodge","Dart Aero","Manual",2014
24,33,4,2,"Front-Wheel Drive","Dodge","Dart","Automatic",2014
25,35,4,2,"Front-Wheel Drive","Dodge","Dart","Manual",2014
22,31,4,2.4,"Front-Wheel Drive","Dodge","Dart GT","Automatic",2014
23,33,4,2.4,"Front-Wheel Drive","Dodge","Dart GT","Manual",2014
16,24,8,4.6,"Rear-Wheel Drive","Lexus","LS 460","Automatic",2014
16,23,8,4.6,"All-Wheel Drive","Lexus","LS 460 AWD","Automatic",2014
16,24,8,4.6,"Rear-Wheel Drive","Lexus","LS 460 L","Automatic",2014
16,23,8,4.6,"All-Wheel Drive","Lexus","LS 460 L AWD","Automatic",2014
40,39,4,2.5,"Front-Wheel Drive","Lexus","ES 300h","Automatic",2014
21,30,6,3.5,"Front-Wheel Drive","Lexus","ES 350","Automatic",2014
19,26,6,3.5,"All-Wheel Drive","Lexus","GS 350 AWD","Automatic",2014
29,34,6,3.5,"Rear-Wheel Drive","Lexus","GS 450h","Automatic",2014
19,23,8,5,"All-Wheel Drive","Lexus","LS 600h L","Automatic",2014
40,39,4,2.5,"Front-Wheel Drive","Toyota","Avalon Hybrid","Automatic",2014
21,30,6,3.5,"Front-Wheel Drive","Toyota","Avalon","Automatic",2014
21,30,6,3.5,"Front-Wheel Drive","Toyota","Avalon","Automatic",2014
49,46,4,1.8,"Front-Wheel Drive","Toyota","Prius","Automatic",2014
21,31,4,2,"Front-Wheel Drive","Hyundai","Sonata","Automatic",2014
24,30,4,1.6,"Front-Wheel Drive","Kia","Soul","Automatic",2014
24,30,4,1.6,"Front-Wheel Drive","Kia","Soul","Manual",2014
24,30,4,2,"Front-Wheel Drive","Kia","Soul ECO dynamics","Automatic",2014
23,30,4,2,"Front-Wheel Drive","Kia","Soul","Automatic",2014
27,31,4,1.6,"Front-Wheel Drive","Nissan","Juke","Automatic",2014
25,30,4,1.6,"Front-Wheel Drive","Nissan","Juke","Manual",2014
25,29,4,1.6,"All-Wheel Drive","Nissan","Juke AWD","Automatic",2014
15,21,8,6.2,"Rear-Wheel Drive","GMC","Sierra C15 2WD","Automatic",2014
18,25,6,3.6,"Rear-Wheel Drive","Ram","1500 HFE 2WD","Automatic",2014
14,20,8,6.2,"4-Wheel Drive","Chevrolet","Silverado K15 4WD","Automatic",2014
14,20,8,6.2,"4-Wheel Drive","GMC","Sierra K15 4WD","Automatic",2014
13,16,8,4.6,"Rear-Wheel Drive","Ford","E150 Wagon FFV","Automatic",2014
20,28,4,2.5,"Front-Wheel Drive","Ford","Transit Connect Wagon FWD","Automatic",2014
21,28,4,2.5,"Front-Wheel Drive","Ford","Transit Connect Van 2WD","Automatic",2014
20,27,4,2.5,"Front-Wheel Drive","Ford","Transit Connect Wagon LWB FWD","Automatic",2014
22,30,4,2.4,"Front-Wheel Drive","Honda","Crosstour 2WD","Automatic",2014
20,29,6,3.5,"Front-Wheel Drive","Honda","Crosstour 2WD","Automatic",2014
22,26,4,2,"Front-Wheel Drive","Jeep","Patriot FWD","Automatic",2014
22,26,4,2,"Front-Wheel Drive","Jeep","Compass FWD","Automatic",2014
21,28,4,2.4,"Front-Wheel Drive","Kia","Sportage 2WD","Automatic",2014
19,27,6,3.5,"All-Wheel Drive","Honda","Crosstour 4WD","Automatic",2014
19,25,4,2.4,"4-Wheel Drive","Jeep","Cherokee Trailhawk 4WD","Automatic",2014
19,26,4,2.4,"4-Wheel Drive","Kia","Sportage 4WD","Automatic",2014
12,15,8,5.5,"4-Wheel Drive","Mercedes-Benz","G550","Automatic",2014
12,14,8,5.5,"4-Wheel Drive","Mercedes-Benz","G63 AMG","Automatic",2014
51,49,4,1.8,"Front-Wheel Drive","Toyota","Prius Plug-in Hybrid","Automatic",2014
19,29,6,3.5,"Rear-Wheel Drive","Lexus","GS 350","Automatic",2014
17,23,4,2.5,"Rear-Wheel Drive","Nissan","Frontier 2WD","Automatic",2014
19,23,4,2.5,"Rear-Wheel Drive","Nissan","Frontier 2WD","Manual",2014
16,22,6,4,"Rear-Wheel Drive","Nissan","Frontier 2WD","Automatic",2014
16,22,6,4,"Rear-Wheel Drive","Nissan","Frontier 2WD","Manual",2014
15,21,6,4,"4-Wheel Drive","Nissan","Frontier 4WD","Automatic",2014
16,21,6,4,"4-Wheel Drive","Nissan","Frontier 4WD","Manual",2014
16,22,6,3.5,"Rear-Wheel Drive","Ford","F150 Pickup 2WD","Automatic",2014
16,22,6,3.5,"Rear-Wheel Drive","Ford","F150 Pickup 2WD","Automatic",2014
13,18,8,6.2,"Rear-Wheel Drive","Ford","F150 Pickup 2WD","Automatic",2014
17,23,6,3.7,"Rear-Wheel Drive","Ford","F150 Pickup 2WD FFV","Automatic",2014
17,23,6,3.7,"Rear-Wheel Drive","Ford","F150 Pickup 2WD FFV","Automatic",2014
15,21,8,5,"Rear-Wheel Drive","Ford","F150 Pickup 2WD FFV","Automatic",2014
15,21,8,5,"Rear-Wheel Drive","Ford","F150 Pickup 2WD FFV","Automatic",2014
15,21,6,3.5,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD","Automatic",2014
15,21,6,3.5,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD","Automatic",2014
12,16,8,6.2,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD","Automatic",2014
16,21,6,3.7,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD FFV","Automatic",2014
16,21,6,3.7,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD FFV","Automatic",2014
14,19,8,5,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD FFV","Automatic",2014
14,19,8,5,"Part-time 4-Wheel Drive","Ford","F150 Pickup 4WD FFV","Automatic",2014
12,16,8,6.2,"Part-time 4-Wheel Drive","Ford","F150 Raptor Pickup 4WD","Automatic",2014
16,22,6,4,"Rear-Wheel Drive","Nissan","Xterra 2WD","Automatic",2014
15,20,6,4,"4-Wheel Drive","Nissan","Xterra 4WD","Automatic",2014
16,20,6,4,"4-Wheel Drive","Nissan","Xterra 4WD","Manual",2014
26,28,4,2.5,"Front-Wheel Drive","Infiniti","QX60 Hybrid FWD","Automatic",2014
25,28,4,2.5,"Front-Wheel Drive","Nissan","Pathfinder Hybrid 2WD","Automatic",2014
25,28,4,2.5,"All-Wheel Drive","Infiniti","QX60 Hybrid AWD","Automatic",2014
25,27,4,2.5,"4-Wheel Drive","Nissan","Pathfinder Hybrid 4WD","Automatic",2014
43,40,4,1.8,"Front-Wheel Drive","Lexus","CT 200h","Automatic",2014
29,32,4,2,"All-Wheel Drive","Subaru","XV Crosstrek Hybrid AWD","Automatic",2014
15,20,6,3.8,"Rear-Wheel Drive","Porsche","911 GT3","Automatic",2014
27,33,4,1.4,"Front-Wheel Drive","Fiat","500","Automatic",2014
30,38,4,1.4,"Front-Wheel Drive","Fiat","500","Manual",2014
18,25,6,3.8,"4-Wheel Drive","Porsche","911 Targa 4S","Manual",2014
18,25,6,3.8,"4-Wheel Drive","Porsche","911 Targa 4S","Automatic",2014
24,31,4,1.6,"Front-Wheel Drive","Hyundai","Veloster","Automatic",2014
24,33,4,1.6,"Front-Wheel Drive","Hyundai","Veloster","Manual",2014
27,36,4,1.6,"Front-Wheel Drive","Kia","Rio Eco","Automatic",2014
27,36,4,1.6,"Front-Wheel Drive","Kia","Rio","Automatic",2014
27,36,4,1.6,"Front-Wheel Drive","Kia","Rio","Manual",2014
16,24,6,3.6,"Rear-Wheel Drive","Cadillac","CTS Sedan","Automatic",2014
22,34,4,2.4,"Front-Wheel Drive","Dodge","Dart","Manual",2014
24,32,4,2,"Front-Wheel Drive","Hyundai","Elantra GT","Automatic",2014
24,33,4,2,"Front-Wheel Drive","Hyundai","Elantra GT","Manual",2014
19,28,6,3.3,"Front-Wheel Drive","Hyundai","Azera","Automatic",2014
18,27,6,3.8,"Rear-Wheel Drive","Hyundai","Genesis","Automatic",2014
15,23,8,5,"Rear-Wheel Drive","Hyundai","Genesis R Spec","Automatic",2014
15,23,8,5.5,"4-Wheel Drive","Mercedes-Benz","S63 AMG 4matic","Automatic",2014
16,26,8,4.7,"4-Wheel Drive","Mercedes-Benz","S550 4matic","Automatic",2014
17,24,4,2,"4-Wheel Drive","Land Rover","LR2","Automatic",2014
22,30,6,3,"Rear-Wheel Drive","Jeep","Grand Cherokee 2WD","Automatic",2014
21,28,6,3,"4-Wheel Drive","Jeep","Grand Cherokee 4WD","Automatic",2014
15,19,6,3,"4-Wheel Drive","Land Rover","LR4","Automatic",2014
23,30,4,2,"4-Wheel Drive","Mercedes-Benz","CLA45 AMG 4matic","Automatic",2014
26,30,4,1.8,"Front-Wheel Drive","Nissan","Cube","Automatic",2014
25,29,4,1.8,"Front-Wheel Drive","Nissan","Cube","Manual",2014
21,29,4,2,"Front-Wheel Drive","Ford","Edge FWD","Automatic",2014
18,25,6,3.7,"Front-Wheel Drive","Ford","Edge FWD","Automatic",2014
19,27,6,3.5,"Front-Wheel Drive","Ford","Edge FWD","Automatic",2014
18,25,6,3.7,"Front-Wheel Drive","Lincoln","MKX FWD","Automatic",2014
18,25,6,3.5,"All-Wheel Drive","Ford","Edge AWD","Automatic",2014
17,23,6,3.7,"All-Wheel Drive","Ford","Edge AWD","Automatic",2014
17,23,6,3.7,"All-Wheel Drive","Lincoln","MKX AWD","Automatic",2014
17,26,4,2,"Rear-Wheel Drive","Hyundai","Genesis Coupe","Automatic",2014
19,27,4,2,"Rear-Wheel Drive","Hyundai","Genesis Coupe","Manual",2014
16,25,6,3.8,"Rear-Wheel Drive","Hyundai","Genesis Coupe","Automatic",2014
16,24,6,3.8,"Rear-Wheel Drive","Hyundai","Genesis Coupe","Manual",2014
26,36,4,1.6,"Front-Wheel Drive","Hyundai","Accent","Automatic",2014
27,37,4,1.6,"Front-Wheel Drive","Hyundai","Accent","Manual",2014
27,35,4,1.6,"Front-Wheel Drive","Hyundai","Veloster","Automatic",2014
26,34,4,1.6,"Front-Wheel Drive","Hyundai","Veloster","Manual",2014
22,29,4,1.6,"Front-Wheel Drive","Kia","Forte Koup","Automatic",2014
22,29,4,1.6,"Front-Wheel Drive","Kia","Forte Koup","Manual",2014
24,33,4,2,"Front-Wheel Drive","Kia","Forte Koup","Automatic",2014
24,32,4,2,"Front-Wheel Drive","Kia","Forte Koup","Manual",2014
28,31,6,3.5,"All-Wheel Drive","Acura","RLX Hybrid","Automatic",2014
35,38,4,2.4,"Front-Wheel Drive","Hyundai","Sonata Hybrid","Automatic",2014
35,38,4,2.4,"Front-Wheel Drive","Hyundai","Sonata Hybrid Limited","Automatic",2014
27,37,4,1.8,"Front-Wheel Drive","Hyundai","Elantra","Automatic",2014
27,36,4,1.8,"Front-Wheel Drive","Hyundai","Elantra Limited","Automatic",2014
27,36,4,1.8,"Front-Wheel Drive","Hyundai","Elantra","Manual",2014
24,34,4,2,"Front-Wheel Drive","Hyundai","Elantra","Automatic",2014
24,33,4,2,"Front-Wheel Drive","Hyundai","Elantra","Manual",2014
24,33,4,2,"Front-Wheel Drive","Hyundai","Elantra Coupe","Automatic",2014
16,24,8,5.6,"Rear-Wheel Drive","Infiniti","Q70","Automatic",2014
16,23,8,5.6,"All-Wheel Drive","Infiniti","Q70 AWD","Automatic",2014
29,33,6,3.5,"Rear-Wheel Drive","Infiniti","Q70 Hybrid","Automatic",2014
18,26,6,3.7,"Rear-Wheel Drive","Infiniti","Q70","Automatic",2014
17,24,6,3.7,"All-Wheel Drive","Infiniti","Q70 AWD","Automatic",2014
35,38,4,2.4,"Front-Wheel Drive","Kia","Optima Hybrid","Automatic",2014
35,38,4,2.4,"Front-Wheel Drive","Kia","Optima Hybrid EX","Automatic",2014
27,35,4,1.8,"Front-Wheel Drive","Nissan","Sentra","Manual",2014
30,38,4,1.8,"Front-Wheel Drive","Nissan","Sentra","Automatic",2014
30,38,4,1.8,"Front-Wheel Drive","Nissan","Sentra FE","Automatic",2014
29,37,4,1.8,"Front-Wheel Drive","Nissan","Sentra","Automatic",2014
21,29,4,1.6,"Front-Wheel Drive","Kia","Forte 5","Automatic",2014
21,28,4,1.6,"Front-Wheel Drive","Kia","Forte 5","Manual",2014
24,33,4,2,"Front-Wheel Drive","Kia","Forte 5","Automatic",2014
24,33,4,2,"Front-Wheel Drive","Kia","Forte 5","Manual",2014
15,24,8,4.8,"All-Wheel Drive","Porsche","Panamera Turbo S","Automatic",2014
15,24,8,4.8,"All-Wheel Drive","Porsche","Panamera Turbo S Executive","Automatic",2014
22,27,4,2.4,"Front-Wheel Drive","Scion","xB","Automatic",2014
22,27,4,2.4,"Front-Wheel Drive","Scion","xB","Manual",2014
22,29,4,1.6,"Front-Wheel Drive","Ford","Transit Connect Wagon FWD","Automatic",2014
25,32,4,2.5,"Front-Wheel Drive","Nissan","Rogue FWD","Automatic",2014
20,25,4,2.7,"Front-Wheel Drive","Toyota","Highlander 2WD","Automatic",2014
19,25,6,3.5,"Front-Wheel Drive","Toyota","Highlander 2WD","Automatic",2014
23,30,4,2.5,"Front-Wheel Drive","Toyota","RAV4","Automatic",2014
21,29,4,2,"4-Wheel Drive","Land Rover","Range Rover Evoque","Automatic",2014
25,31,4,2.5,"All-Wheel Drive","Nissan","Rogue AWD","Automatic",2014
22,28,4,2.5,"All-Wheel Drive","Toyota","RAV4 AWD","Automatic",2014
22,28,4,2.5,"All-Wheel Drive","Toyota","RAV4 Limited AWD","Automatic",2014
14,19,8,5,"4-Wheel Drive","Land Rover","Range Rover L FFV","Automatic",2014
17,23,6,3,"4-Wheel Drive","Land Rover","Range Rover L FFV","Automatic",2014
18,24,6,3.5,"All-Wheel Drive","Toyota","Highlander AWD","Automatic",2014
24,32,4,1.8,"Front-Wheel Drive","Volkswagen","Beetle Convertible","Automatic",2014
53,46,4,1.5,"Front-Wheel Drive","Toyota","Prius c","Automatic",2014
25,32,4,1.8,"Front-Wheel Drive","Volkswagen","Beetle","Automatic",2014
24,32,4,1.8,"Front-Wheel Drive","Volkswagen","Beetle","Manual",2014
23,28,4,2.5,"Front-Wheel Drive","Nissan","Rogue Select FWD","Automatic",2014
22,27,4,2.5,"All-Wheel Drive","Nissan","Rogue Select AWD","Automatic",2014
16,23,6,3.8,"All-Wheel Drive","Nissan","GT-R","Automatic",2015
